"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  86","  26","  93","  22","  80","  30","----","----","----","0000","0000","----","----","0000","0000"," 290","----","----","----","----","89"," 356"," 270","10029"," 284"," 294","----"," 344"," 358"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2002","  82","  22","  92","  22","  83","  28","----","----","----","0000","0000","----","----","0000","0000"," 290","----","----","----","----","89"," 356"," 270","10029"," 284"," 294","----"," 344"," 358"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2003","  82","  20","  91","  22","  81","  25","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 283"," 294","----"," 344"," 358"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2004","  82","  22","  90","  22","  84","  34","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 344"," 357"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2005","  88","  24","  89","  22","  93","  27","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 357"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2006","  91","  22","  88","  22","  89","  26","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 357"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2007","  89","  20","  88","  22","  90","  25","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 357"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2008","  91","  19","  87","  22","  92","  25","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 357"," 359"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2009","  93","  19","  88","  22","  95","  24","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2010","  96","  15","  88","  20","  97","  22","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 282"," 294","----"," 343"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2011","  96","  15","  90","  20","  95","  28","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 283"," 294","----"," 342"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2012","  90","  20","  90","  20","  86","  32","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 283"," 293","----"," 342"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2013","  93","  21","  92","  20"," 101","  28","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 283"," 293","----"," 342"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2014","  97","  21","  93","  20","  93","  35","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 284"," 293","----"," 342"," 356"," 358"," 352","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2015","  94","  25","  93","  20","  95","  38","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 283"," 293","----"," 341"," 355"," 358"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2016","  98","  27","  95","  20"," 102","  34","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10030"," 284"," 293","----"," 341"," 355"," 358"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2017"," 101","  23","  96","  20","  99","  28","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10031"," 284"," 293","----"," 341"," 355"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2018","  98","  20","  96","  21","  96","  28","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10031"," 284"," 293","----"," 341"," 355"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2019","  95","  23","  96","  21","  93","  39","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10031"," 284"," 293","----"," 340"," 355"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2020","  93","  20","  95","  22","  92","  25","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10031"," 284"," 293","----"," 340"," 355"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2021","  92","  13","  95","  21","  91","  20","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10032"," 284"," 293","----"," 340"," 354"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2022","  87","  15","  95","  21","  83","  24","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10032"," 283"," 293","----"," 340"," 354"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
"2023","  82","  20","  92","  21","  80","  30","----","----","----","0000","0000","----","----","0000","0000"," 289","----","----","----","----","89"," 354"," 269","10032"," 283"," 293","----"," 340"," 354"," 357"," 351","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN",""
