"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001","  62","  35","  61","  29","  66","  44","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10267","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2002","  62","  29","  61","  30","  58","  36","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10267","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2003","  56","  25","  61","  30","  53","  37","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10268","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2004","  53","  25","  60","  29","  53","  38","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10268","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2005","  53","  31","  60","  30","  53","  44","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10269","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2006","  53","  32","  59","  30","  53","  38","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10269","----","  40","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2007","  54","  27","  58","  30","  55","  33","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10269","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2008","  54","  24","  57","  29","  52","  36","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10269","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2009","  57","  27","  56","  29","  61","  42","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2010","  60","  30","  56","  28","  58","  41","----","----","----","0000","0000","----","----","0000","0000","  42","----","----","----","----","94","  77","  33","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2011","  58","  33","  55","  29","  58","  47","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2012","  57","  35","  55","  29","  56","  43","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN",""
"2013","  57","  33","  56","  30","  59","  41","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10267","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
"2014","  61","  30","  57","  30","  62","  40","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10267","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
"2015","  57","  25","  57","  29","  52","  32","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
"2016","  55","  22","  57","  28","  58","  31","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10268","----","  41","----","  50","  60","  71","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
"2017","  54","  24","  57","  29","  50","  39","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10269","----","  41","----","  50","  60","  70","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
"2018","  51","  28","  57","  29","  52","  46","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","94","  78","  34","10269","----","  41","----","  50","  60","  70","  77","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN1110N0N0001NNNNNNNNNNNNNNNNN",""
