"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2001"," 102","  11"," 108","  12"," 107","  17","----","----","----","0000","0000","----","----","0000","0000","  82","----","----","----","----","84","  91","  57","10278","----","  71","----","  82","  90","  93","  92","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2002"," 100","  11"," 107","  12","  94","  17","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","84","  91","  56","10278","----","  71","----","  82","  90","  93","  92","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2003","  97","  11"," 106","  12"," 101","  14","----","----","----","0000","0000","----","----","0000","0000","  82","----","----","----","----","85","  92","  58","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2004","  99","  12"," 105","  12","  98","  14","----","----","----","0000","0000","----","----","0000","0000","  82","----","----","----","----","85","  92","  58","10277","----","  71","----","  82","  90","  93","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2005","  93","  12"," 102","  11","  88","  14","----","----","----","0000","0000","----","----","0000","0000","  82","----","----","----","----","85","  92","  58","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2006","  91","  12"," 100","  12","  94","  16","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2007","  93","  12","  98","  11","  92","  14","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2008","  91","  11","  97","  12","  90","  13","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2009","  91","  11","  95","  11","  92","  13","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  82","  90","  92","  92","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2010","  92","  10","  95","  11","  92","  12","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  82","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN",""
"2011","  89","  10","  93","  11","  86","  12","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  71","----","  81","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2012","  92","  10","  93","  11","  98","  12","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  72","----","  81","  90","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2013","  98","  10","  93","  11","  99","  11","----","----","----","0000","0000","----","----","0000","0000","  81","----","----","----","----","85","  92","  57","10277","----","  72","----","  81","  89","  92","  91","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
